1990;42;Peter Gabriel;Solsbury Hill;1977
1990;43;R.E.M.;The One I Love;1987
1990;44;Dire Straits;Private Investigations;1982
1990;45;Bob Dylan;Like a Rolling Stone;1965
1990;46;Pink Floyd;Another Brick in the Wall, Part II;1979
1990;47;U2;New Year's Day;1983
1990;48;Sinéad O'Connor;Nothing Compares 2 U;1990
1990;49;Lou Reed;Perfect Day;1972
1990;50;Cockney Rebel;Sebastian;1973
1990;51;Pixies;Monkey Gone to Heaven;1989
1990;52;The Police;Every Breath You Take;1983
1990;53;The Rolling Stones;Paint It Black;1966
1990;54;Led Zeppelin;Whole Lotta Love;1969
1990;55;The Police;Roxanne;1978
1990;56;Eric Clapton;Wonderful Tonight;1977
1990;57;The Sisters of Mercy;Alice;1982
1990;58;Sex Pistols;Anarchy in the UK;1977
1990;59;Scorpions;Still Loving You;1984
1990;60;AC/DC;Whole Lotta Rosie;1977
1990;61;David Bowie;Ziggy Stardust;1972
1990;62;John Hiatt;Have a Little Faith in Me;1987
1990;63;Joe Cocker;With a Little Help from My Friends;1969
1990;64;Rare Earth;Get Ready;1969
1990;65;U2;Pride (In the Name of Love);1984
1990;66;The Velvet Underground;Sweet Jane;1970
1990;67;Neil Young;Heart of Gold;1972
1990;68;Prince;1999;1982
1990;69;The Rolling Stones;Jumpin' Jack Flash;1968
1990;70;Kate Bush;Wuthering Heights;1978
1990;71;The Smiths;There Is a Light That Never Goes Out;1986
1990;72;XTC;Dear God;1986
1990;73;Deep Purple;Smoke on the Water;1972
1990;74;Raymond van het Groenewoud;Meisjes;1977
1990;75;Dire Straits;Money for Nothing;1985
1990;76;Elvis Costello;I Want You;1986
1990;77;Lenny Kravitz;Let Love Rule;1989
1990;78;Marvin Gaye;I Heard It Through the Grapevine;1968
1990;79;The Smiths;Bigmouth Strikes Again;1986
1990;80;The Stooges;No Fun;1969
1990;81;Simon & Garfunkel;Bridge over Troubled Water;1970
1990;82;Billy Joel;Goodnight Saigon;1982
1990;83;Pink Floyd;Money;1973
1990;84;The Sisters of Mercy;Temple of Love;1983
1990;85;Nick Cave;The Ship Song;1990
1990;86;Roy Orbison;Oh Pretty Woman;1964
1990;87;The Beatles;Strawberry Fields Forever;1967
1990;88;Jimi Hendrix;All Along the Watchtower;1968
1990;89;Santana;Samba Pa Ti;1970
1990;90;Fischer-Z;So Long;1980
1990;91;The Temptations;Papa Was a Rollin' Stone;1972
1990;92;Gerry Rafferty;Baker Street;1978
1990;93;Creedence Clearwater Revival;I Put a Spell on You;1968
1990;94;Bob Marley & the Wailers;No Woman, No Cry;1974
1990;95;Simple Minds;Don't You (Forget About Me);1985
1990;96;Fleetwood Mac;Go Your Own Way;1977
1990;97;David Bowie;Ashes to Ashes;1980
1990;98;The Who;My Generation;1965
1990;99;The Police;Message in a Bottle;1979
1990;100;Bryan Adams;Heaven;1984
1991;1;The Rolling Stones;Angie;1973
1991;2;Deep Purple;Child in Time;1970
1991;3;Queen;Bohemian Rhapsody;1975
1991;4;Led Zeppelin;Stairway to Heaven;1971
1991;5;John Lennon;Imagine;1971
1991;6;The Cure;A Forest;1980
1991;7;Prince;Purple Rain;1984
1991;8;The Rolling Stones;(I Can't Get No) Satisfaction;1965
1991;9;Dire Straits;Sultans of Swing;1978
1991;10;Iggy Pop;The Passenger;1977
1991;11;The Doors;Light My Fire;1967
1991;12;Eagles;Hotel California;1976
1991;13;Sinéad O'Connor;Troy;1987
1991;14;The Doors;The End;1967
1991;15;U2;Sunday Bloody Sunday;1983
1991;16;Bryan Adams;Summer of '69;1984
1991;17;The Moody Blues;Nights in White Satin;1967
1991;18;Meat Loaf;Paradise by the Dashboard Light;1977
1991;19;Iggy Pop;Lust for Life;1977
1991;20;John Miles;Music;1976
1991;21;The Smiths;Bigmouth Strikes Again;1986
1991;22;David Bowie;"Heroes";1977
1991;23;Neil Young;Like a Hurricane;1977
1991;24;R.E.M.;The One I Love;1987
1991;25;T.C. Matic;Oh La La La;1981
1991;26;The Rolling Stones;Sympathy for the Devil;1968
1991;27;Jimi Hendrix;Hey Joe;1967
1991;28;The Doors;Riders on the Storm;1971
1991;29;The Sisters of Mercy;Temple of Love;1983
1991;30;Bruce Springsteen;The River;1980
1991;31;Nirvana;Smells Like Teen Spirit;1991
1991;32;Joy Division;Love Will Tear Us Apart;1980
1991;33;David Bowie;Space Oddity;1969
1991;34;Bryan Adams;(Everything I Do) I Do It for You;1991
1991;35;R.E.M.;Losing My Religion;1991
1991;36;The Troggs;Wild Thing;1966
1991;37;Steppenwolf;Born to Be Wild;1968
1991;38;The Rolling Stones;Paint It Black;1966
1991;39;Eric Clapton;Wonderful Tonight;1977
1991;40;Pixies;Monkey Gone to Heaven;1989
1991;41;The Sisters of Mercy;Alice;1982
1991;42;The Beatles;Hey Jude;1968
1991;43;Bruce Springsteen;Born to Run;1975
1991;44;Elvis Costello;I Want You;1986
1991;45;Sinéad O'Connor;Nothing Compares 2 U;1990
1991;46;The Kinks;Lola;1970
1991;47;The Beatles;Yesterday;1965
1991;48;U2;New Year's Day;1983
1991;49;Procol Harum;A Whiter Shade of Pale;1967
1991;50;Prince;Sign 'O' The Times;1987
1991;51;The Smiths;There Is a Light That Never Goes Out;1986
1991;52;The Animals;The House of the Rising Sun;1964
1991;53;Lou Reed;Perfect Day;1972
1991;54;U2;Pride (In the Name of Love);1984
1991;55;Deep Purple;Smoke on the Water;1972
1991;56;The Police;Roxanne;1978
1991;57;The Police;Every Breath You Take;1983
1991;58;Jimi Hendrix;All Along the Watchtower;1968
1991;59;Derek and the Dominos;Layla;1970
1991;60;Pink Floyd;Another Brick in the Wall, Part II;1979
1991;61;Bob Marley & the Wailers;No Woman, No Cry;1974
1991;62;Peter Gabriel;Solsbury Hill;1977
1991;63;Lou Reed;Walk on the Wild Side;1972
1991;64;Dire Straits;Private Investigations;1982
1991;65;Led Zeppelin;Whole Lotta Love;1969
1991;66;The Beatles;A Day in the Life;1967
1991;67;Lenny Kravitz;Let Love Rule;1989
1991;68;Cockney Rebel;Sebastian;1973
1991;69;AC/DC;Whole Lotta Rosie;1977
1991;70;The Scabs;Hard Times;1990
1991;71;Scorpions;Still Loving You;1984
1991;72;David Bowie;Ziggy Stardust;1972
1991;73;Talking Heads;Psycho Killer;1977
1991;74;Bob Dylan;Like a Rolling Stone;1965
1991;75;Prince;1999;1982
1991;76;XTC;Dear God;1986
1991;77;The Stooges;No Fun;1969
1991;78;Neil Young;Rockin' in the Free World;1989
1991;79;Nick Cave;The Ship Song;1990
1991;80;Kate Bush;Wuthering Heights;1978
1991;81;Black Sabbath;Paranoid;1970
1991;82;Joe Cocker;With a Little Help from My Friends;1969
1991;83;Dire Straits;Money for Nothing;1985
1991;84;The Rolling Stones;Jumpin' Jack Flash;1968
1991;85;Bryan Adams;Heaven;1984
1991;86;The Beatles;Let It Be;1970
1991;87;U2;With or Without You;1987
1991;88;Sex Pistols;Anarchy in the UK;1977
1991;89;Talking Heads;Once in a Lifetime;1980
1991;90;Billy Joel;Goodnight Saigon;1982
1991;91;Dire Straits;Brothers in Arms;1985
1991;92;Peter Gabriel;Biko;1980
1991;93;Serge Gainsbourg;Je t'aime... moi non plus;1969
1991;94;The Police;So Lonely;1978
1991;95;Crowded House;Into Temptation;1988
1991;96;Fleetwood Mac;Go Your Own Way;1977
1991;97;Fischer-Z;So Long;1980
1991;98;Cream;White Room;1968
1991;99;Santana;Samba Pa Ti;1970
1991;100;Raymond van het Groenewoud;Meisjes;1977
1992;1;The Rolling Stones;Angie;1973
1992;2;Deep Purple;Child in Time;1970
1992;3;Queen;Bohemian Rhapsody;1975
1992;4;Led Zeppelin;Stairway to Heaven;1971
1992;5;The Cure;A Forest;1980
1992;6;The Doors;Light My Fire;1967
1992;7;Prince;Purple Rain;1984
1992;8;Dire Straits;Sultans of Swing;1978
1992;9;John Lennon;Imagine;1971
1992;10;R.E.M.;Losing My Religion;1991
1992;11;U2;Sunday Bloody Sunday;1983
1992;12;The Doors;The End;1967
1992;13;Eagles;Hotel California;1976
1992;14;Sinéad O'Connor;Troy;1987
1992;15;Bruce Springsteen;The River;1980
1992;16;David Bowie;"Heroes";1977
1992;17;Meat Loaf;Paradise by the Dashboard Light;1977
1992;18;Nirvana;Smells Like Teen Spirit;1991
1992;19;The Sisters of Mercy;Temple of Love;1983
1992;20;Joy Division;Love Will Tear Us Apart;1980
1992;21;Iggy Pop;The Passenger;1977
1992;22;The Rolling Stones;Sympathy for the Devil;1968
1992;23;The Moody Blues;Nights in White Satin;1967
1992;24;The Doors;Riders on the Storm;1971
1992;25;The Sisters of Mercy;Alice;1982
1992;26;T.C. Matic;Oh La La La;1981
1992;27;Pink Floyd;Another Brick in the Wall, Part II;1979
1992;28;Bryan Adams;Summer of '69;1984
1992;29;The Smiths;There Is a Light That Never Goes Out;1986
1992;30;The Rolling Stones;(I Can't Get No) Satisfaction;1965
1992;31;Neil Young;Rockin' in the Free World;1989
1992;32;Iggy Pop;Lust for Life;1977
1992;33;R.E.M.;The One I Love;1987
1992;34;Jimi Hendrix;Hey Joe;1967
1992;35;The Beatles;Hey Jude;1968
1992;36;The Police;Roxanne;1978
1992;37;Procol Harum;A Whiter Shade of Pale;1967
1992;38;John Miles;Music;1976
1992;39;The Beatles;Yesterday;1965
1992;40;R.E.M.;Drive;1992
1992;41;Neil Young;Like a Hurricane;1977
1992;42;The Beatles;Let It Be;1970
1992;43;Bryan Adams;Heaven;1984
1992;44;U2;New Year's Day;1983
1992;45;Kate Bush;Wuthering Heights;1978
1992;46;Bruce Springsteen;Born to Run;1975
1992;47;Lou Reed;Walk on the Wild Side;1972
1992;48;Elvis Costello;I Want You;1986
1992;49;U2;With or Without You;1987
1992;50;U2;One;1991
1992;51;The Smiths;Bigmouth Strikes Again;1986
1992;52;Steppenwolf;Born to Be Wild;1968
1992;53;The Rolling Stones;Paint It Black;1966
1992;54;Black Sabbath;Paranoid;1970
1992;55;Cockney Rebel;Sebastian;1973
1992;56;The Troggs;Wild Thing;1966
1992;57;Derek and the Dominos;Layla;1970
1992;58;Sex Pistols;Anarchy in the UK;1977
1992;59;Pearl Jam;Alive;1991
1992;60;Lou Reed;Perfect Day;1972
1992;61;Red Zebra;I Can't Live in a Living Room;1980
1992;62;The Kinks;Lola;1970
1992;63;Bob Marley & the Wailers;No Woman, No Cry;1974
1992;64;Sinéad O'Connor;Nothing Compares 2 U;1990
1992;65;Joe Cocker;With a Little Help from My Friends;1969
1992;66;The Cure;Boys Don't Cry;1980
1992;67;Led Zeppelin;Whole Lotta Love;1969
1992;68;Bob Dylan;Like a Rolling Stone;1965
1992;69;Dire Straits;Private Investigations;1982
1992;70;Deep Purple;Smoke on the Water;1972
1992;71;The Police;Every Breath You Take;1983
1992;72;Metallica;Nothing Else Matters;1991
1992;73;ABBA;Dancing Queen;1976
1992;74;Pixies;Monkey Gone to Heaven;1989
1992;75;Golden Earring;Radar Love;1973
1992;76;Jimi Hendrix;All Along the Watchtower;1968
1992;77;David Bowie;Space Oddity;1969
1992;78;Peter Gabriel;Solsbury Hill;1977
1992;79;Raymond van het Groenewoud;Meisjes;1977
1992;80;XTC;Dear God;1986
1992;81;Prince;1999;1982
1992;82;Bob Dylan;Hurricane;1976
1992;83;U2;Pride (In the Name of Love);1984
1992;84;Dire Straits;Brothers in Arms;1985
1992;85;Golden Earring;When the Lady Smiles;1984
1992;86;The Police;Message in a Bottle;1979
1992;87;The Scene;Blauw;1990
1992;88;Red Hot Chili Peppers;Under the Bridge;1991
1992;89;Scorpions;Still Loving You;1984
1992;90;Nick Cave;The Ship Song;1990
1992;91;Ultravox;Vienna;1980
1992;92;The Animals;The House of the Rising Sun;1964
1992;93;KISS;I Was Made for Lovin' You;1979
1992;94;Eric Clapton;Wonderful Tonight;1977
1992;95;The Beatles;Help!;1965
1992;96;Talking Heads;Once in a Lifetime;1980
1992;97;Talking Heads;Psycho Killer;1977
1992;98;U2;I Will Follow;1980
1992;99;10cc;Dreadlock Holiday;1978
1992;100;Fischer-Z;So Long;1980
1993;1;Deep Purple;Child in Time;1970
1993;2;The Rolling Stones;Angie;1973
1993;3;Queen;Bohemian Rhapsody;1975
1993;4;Led Zeppelin;Stairway to Heaven;1971
1993;5;The Cure;A Forest;1980
1993;6;Pearl Jam;Alive;1991
1993;7;Prince;Purple Rain;1984
1993;8;Nirvana;Smells Like Teen Spirit;1991
1993;9;R.E.M.;Losing My Religion;1991
1993;10;Meat Loaf;Paradise by the Dashboard Light;1977
1993;11;The Doors;The End;1967
1993;12;U2;Sunday Bloody Sunday;1983
1993;13;T.C. Matic;Oh La La La;1981
1993;14;The Doors;Light My Fire;1967
1993;15;Neil Young;Like a Hurricane;1977
1993;16;John Lennon;Imagine;1971
1993;17;The Sisters of Mercy;Temple of Love;1983
1993;18;The Sisters of Mercy;Alice;1982
1993;19;Bruce Springsteen;The River;1980
1993;20;The Doors;Riders on the Storm;1971
1993;21;Bryan Adams;Summer of '69;1984
1993;22;Sinéad O'Connor;Troy;1987
1993;23;David Bowie;"Heroes";1977
1993;24;Dire Straits;Sultans of Swing;1978
1993;25;The Beatles;Hey Jude;1968
1993;26;Iggy Pop;The Passenger;1977
1993;27;U2;One;1991
1993;28;Rage Against the Machine;Killing in the Name;1992
1993;29;The Rolling Stones;Sympathy for the Devil;1968
1993;30;Metallica;One;1988
1993;31;Metallica;Nothing Else Matters;1991
1993;32;The Rolling Stones;Paint It Black;1966
1993;33;The Rolling Stones;(I Can't Get No) Satisfaction;1965
1993;34;Joy Division;Love Will Tear Us Apart;1980
1993;35;Neil Young;Rockin' in the Free World;1989
1993;36;U2;Pride (In the Name of Love);1984
1993;37;Led Zeppelin;Whole Lotta Love;1969
1993;38;Red Zebra;I Can't Live in a Living Room;1980
1993;39;U2;New Year's Day;1983
1993;40;Eagles;Hotel California;1976
1993;41;Jimi Hendrix;Hey Joe;1967
1993;42;Bruce Springsteen;Born to Run;1975
1993;43;Guns n' Roses;Sweet Child o' Mine;1987
1993;44;Procol Harum;A Whiter Shade of Pale;1967
1993;45;Elvis Costello;I Want You;1986
1993;46;The Beatles;Yesterday;1965
1993;47;Iggy Pop;Lust for Life;1977
1993;48;Soul Asylum;Runaway Train;1992
1993;49;Deep Purple;Smoke on the Water;1972
1993;50;R.E.M.;The One I Love;1987
1993;51;The Moody Blues;Nights in White Satin;1967
1993;52;Pink Floyd;Another Brick in the Wall, Part II;1979
1993;53;U2;With or Without You;1987
1993;54;4 Non Blondes;What's Up;1992
1993;55;Meat Loaf;I'd Do Anything for Love (But I Won't Do That);1993
1993;56;John Miles;Music;1976
1993;57;The Kinks;Lola;1970
1993;58;Bryan Adams;(Everything I Do) I Do It for You;1991
1993;59;Guns n' Roses;November Rain;1991
1993;60;Black Sabbath;Paranoid;1970
1993;61;The Police;Roxanne;1978
1993;62;Sinéad O'Connor;Nothing Compares 2 U;1990
1993;63;XTC;Dear God;1986
1993;64;Dire Straits;Brothers in Arms;1985
1993;65;Pearl Jam;Jeremy;1991
1993;66;Pixies;Monkey Gone to Heaven;1989
1993;67;Dire Straits;Private Investigations;1982
1993;68;Faith No More;Epic;1989
1993;69;David Bowie;Space Oddity;1969
1993;70;Eric Clapton;Tears in Heaven;1992
1993;71;Cockney Rebel;Sebastian;1973
1993;72;Red Hot Chili Peppers;Under the Bridge;1991
1993;73;Bob Dylan;Like a Rolling Stone;1965
1993;74;Kate Bush;Wuthering Heights;1978
1993;75;Steppenwolf;Born to Be Wild;1968
1993;76;Golden Earring;When the Lady Smiles;1984
1993;77;Jimi Hendrix;All Along the Watchtower;1968
1993;78;Metallica;Enter Sandman;1991
1993;79;The Cure;Just Like Heaven;1987
1993;80;The Police;Message in a Bottle;1979
1993;81;The Scene;Blauw;1990
1993;82;R.E.M.;Drive;1992
1993;83;The Smiths;There Is a Light That Never Goes Out;1986
1993;84;The Scabs;Hard Times;1990
1993;85;The Smiths;Bigmouth Strikes Again;1986
1993;86;Nick Cave;The Ship Song;1990
1993;87;Prince;1999;1982
1993;88;Sex Pistols;Anarchy in the UK;1977
1993;89;Ram Jam;Black Betty;1977
1993;90;Scorpions;Still Loving You;1984
1993;91;Soft Cell;Tainted Love;1981
1993;92;Prince;Sign 'O' The Times;1987
1993;93;Eric Clapton;Wonderful Tonight;1977
1993;94;Peter Gabriel;Solsbury Hill;1977
1993;95;Levellers;Liberty Song;1991
1993;96;The Animals;The House of the Rising Sun;1964
1993;97;Joe Cocker;With a Little Help from My Friends;1969
1993;98;Gorki;Mia;1992
1993;99;Fischer-Z;So Long;1980
1993;100;The Police;Every Breath You Take;1983
1994;1;Deep Purple;Child in Time;1970
1994;2;The Rolling Stones;Angie;1973
1994;3;Led Zeppelin;Stairway to Heaven;1971
